id,quantity,title,pid,type,description,image,brand_name,amount,date,status,payment_mode,cid,pname,pemail,pphone,pplace,ppost,ppin,pcustomer_type,retailer_name,retailer_email,retailer_phone,retailer_place,retailer_post,retailer_pin
565,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
566,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
567,1,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
568,1,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
569,1,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
570,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
571,4,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
572,1,Cake,22,Bakery,Celebration cake,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56%20(1).jpeg,Local,400,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
573,8,Ice Cream Cup,23,Frozen, ice cream,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57.jpeg,Amul,30,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
574,1,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
575,3,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
576,2,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
577,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
578,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
579,2,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
580,2,Herbal Kadha Drink,29,Health,Immunity herbal drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.00.04.jpeg,Dabur,150,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
581,3,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
582,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
583,4,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
584,3,Ice Cream Cup,23,Frozen, ice cream,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57.jpeg,Amul,30,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
585,2,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
586,4,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
587,2,Diyas Pack,28,Festival,Clay lamps for festivals,/media/WhatsApp%20Image%202026-03-26%20at%2015.26.20.jpeg,local,50,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
588,1,Herbal Kadha Drink,29,Health,Immunity herbal drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.00.04.jpeg,Dabur,150,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
589,2,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
590,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
591,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
592,2,Herbal Kadha Drink,29,Health,Immunity herbal drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.00.04.jpeg,Dabur,150,2026-03-28,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
593,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
594,2,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
595,2,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
596,2,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
597,2,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
598,2,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
599,4,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
600,6,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
601,12,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
602,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
603,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
604,1,Cake,22,Bakery,Celebration cake,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56%20(1).jpeg,Local,400,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
605,9,Ice Cream Cup,23,Frozen, ice cream,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57.jpeg,Amul,30,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
606,6,Mango Juice,26,Beverage,Refreshing mango drink,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19.jpeg,Maaza,55,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
607,5,Chocolate Gift Pack,27,Chocolates,Mixed chocolates,/media/WhatsApp%20Image%202026-03-26%20at%2014.13.19%20(1).jpeg,Cadbury,200,2026-03-28,Ordered,Debit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
608,2,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Credit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
609,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Credit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
610,1,Herbal Kadha Drink,29,Health,Immunity herbal drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.00.04.jpeg,Dabur,150,2026-03-28,Ordered,Credit Card,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
611,4,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Cash,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
612,2,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-28,Ordered,Cash,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
613,2,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-28,Ordered,Cash,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
614,2,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-28,Ordered,Cash,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
615,2,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Cash,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
616,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-28,Ordered,Cash,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
617,1,Instant Soup Packet,25,Packaged Food,Ready-to-make soup,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(2).jpeg,Maggie,25,2026-03-28,Ordered,Cash,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
618,1,Herbal Kadha Drink,29,Health,Immunity herbal drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.00.04.jpeg,Dabur,150,2026-03-28,Ordered,Cash,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
619,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
620,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-28,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
621,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-28,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
622,1,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
623,1,Shampoo Bottle,9,Personal care,Hair cleaning shampoo,/media/Clinic%20Plus%20Strong%20and%20Long%20Health%20Shampoo%2C%20650ml.jpeg,Clinic Plus,288,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
624,1,Coca Cola 500 ml,10,beverage,Soft drink,/media/download.jpeg,Coca Cola,40,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
625,1,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
626,1,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
627,1,KitKat,17,Chocolate,Wafer chocolate bar,/media/WhatsApp%20Image%202026-03-26%20at%2012.25.26.jpeg,KitKat,25,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
628,1,Dove Soap,18,Personal Care,Care Moisturizing beauty soap,/media/WhatsApp%20Image%202026-03-26%20at%2012.27.45.jpeg,Dove ,55,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
629,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
630,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
631,1,Dry Fruits Mix,21,Snack,"Almonds, cashews mix",/media/WhatsApp%20Image%202026-03-26%20at%2012.41.56.jpeg,Local,250,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
632,5,Glucose Powder,24,Health Drink,Instant energy drink,/media/WhatsApp%20Image%202026-03-26%20at%2012.41.57%20(1).jpeg,Glucon-D,95,2026-03-28,Ordered,Cash,14,sandra,san@gamil.com,9188240832,Alappuzha,kuttand,686563,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
633,2,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
634,2,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-28,Ordered,Net Banking,13,avk,kva@gmail.com,9988776655,kannur,iritty,696969,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
635,2,Rice 1 kg,5,Grocery,Premium quality white rice,/media/WhatsApp Image 2026-03-16 at 08.31.17.jpeg,India Gate,60,2026-03-28,Ordered,UPI,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
636,1,Brown Bread,19,Bakery,Healthy brown bread,/media/WhatsApp%20Image%202026-03-26%20at%2012.30.44.jpeg,Britannia,45,2026-03-28,Ordered,UPI,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
637,1,Coffee Powder,20,Beverage,Instant coffee,/media/WhatsApp%20Image%202026-03-26%20at%2012.37.30.jpeg,Nescafe,180,2026-03-28,Ordered,UPI,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
638,3,Herbal Kadha Drink,29,Health,Immunity herbal drink,/media/WhatsApp%20Image%202026-03-28%20at%2011.00.04.jpeg,Dabur,150,2026-03-28,Ordered,UPI,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
639,2,Dark Fantasy Choco fills,11,Snack,Crunchy outer shell with rich chocolate filling,/media/Dark%20Fantasy%20Choco%20fills%20Photography%20and%20styling.jpeg,Sunfeast,170,2026-03-28,Ordered,UPI,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
640,2,Maggi Noodles,12,Packaged Food,Instant noodles pack,/media/Maggi%202-Minute%20Masala%20Noodles%20%E2%80%93%20Quick%2C%20Tasty%20%26%20Comforting.jpeg,Nestle,15,2026-03-28,Ordered,UPI,12,Aswathy VK,vkaswathy02@gmail.com,6543219877,kannur,keezhur,670703,individual,Hridya,h@gmail.com,9876543210,Kozhikode,erg,678543
